Label,Bone Code,Slice,CSA (mm²),X cent. (mm),Y cent. (mm),Density,wX cent. (mm),wY cent. (mm),Theta (rad),R1 (mm),R2 (mm),Imin (mm^4),Imax (mm^4),Ipm (mm^4),Zmax (mm³),Zmin (mm³),Zpol (mm³),Feret Min (mm),Feret Max (mm),Feret Angle (rad),Perimeter (mm),Max Thick 2D (mm),Mean Thick 2D (mm),SD Thick 2D (mm),A (rad),M (rad),IAP(mm^4),IML(mm^4),ZAP(mm³),ZML(mm³),RAP(mm),RML(mm),DAP(mm),DML(mm)
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,26,39.23,66.565,55.488,1.8,66.565,55.488,0.082,4.591,6.458,245.07,576.025,0.044,89.202,53.381,127.139,8.279,12.789,2.951,35.692,1.606,0.904,0.488,3.211,4.782,575.973,245.123,89.184,53.403,6.458,4.59,8.281,12.741
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,27,38.646,66.591,55.524,1.8,66.591,55.524,0.089,4.564,6.364,247.809,546.615,0.051,85.897,54.291,124.839,8.282,12.685,3,35.288,1.48,0.943,0.448,3.211,4.782,546.508,247.915,85.894,54.351,6.363,4.561,8.286,12.653
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,28,38.402,66.564,55.579,1.8,66.564,55.579,0.085,4.5,6.321,244.114,527.013,0.046,83.371,54.244,121.965,8.264,12.542,2.992,35.114,1.438,0.965,0.455,3.211,4.782,526.948,244.178,83.395,54.271,6.319,4.499,8.27,12.502
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,29,37.873,66.572,55.583,1.8,66.572,55.583,0.08,4.453,6.306,234.62,512.93,0.041,81.342,52.685,118.542,8.19,12.432,3.009,34.562,1.56,0.992,0.464,3.211,4.782,512.899,234.651,81.352,52.635,6.305,4.458,8.197,12.408
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,30,37.818,66.563,55.585,1.8,66.563,55.585,0.092,4.431,6.266,228.349,507.021,0.054,80.918,51.531,117.218,8.112,12.388,2.99,34.543,1.568,1.046,0.469,3.211,4.782,506.88,228.491,81.007,51.62,6.257,4.426,8.158,12.347
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,31,38.36,66.569,55.629,1.8,66.569,55.629,0.095,4.351,6.194,227.114,501.942,0.058,81.033,52.196,117.44,8.112,12.323,2.983,34.269,1.606,1.1,0.47,3.211,4.782,501.762,227.294,81.168,52.186,6.182,4.355,8.13,12.274
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,32,38.56,66.566,55.706,1.8,66.566,55.706,0.095,4.241,6.127,223.794,495.553,0.058,80.883,52.767,117.024,8.017,12.246,2.982,35.068,1.606,1.16,0.468,3.211,4.782,495.381,223.967,81.048,52.816,6.112,4.24,8.02,12.197
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,33,39.047,66.559,55.734,1.8,66.559,55.734,0.096,4.206,6.117,220.243,488.035,0.059,79.788,52.367,115.644,7.956,12.19,3.013,33.166,1.629,1.165,0.455,3.211,4.782,487.859,220.419,79.891,52.48,6.107,4.2,7.996,12.169
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,34,39.047,66.582,55.765,1.8,66.582,55.765,0.101,4.17,6.022,217.027,481.912,0.066,80.02,52.043,115.873,7.878,12.057,2.999,32.77,1.716,1.284,0.464,3.211,4.782,481.663,217.275,80.154,52.165,6.009,4.165,7.902,12.025
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,35,39.303,66.594,55.793,1.8,66.594,55.793,0.098,4.135,5.984,214.579,472.042,0.063,78.88,51.892,114.723,7.845,11.999,3.037,32.698,1.723,1.312,0.455,3.211,4.782,471.838,214.783,78.912,51.978,5.979,4.132,7.875,11.992
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,36,39.583,66.55,55.838,1.8,66.55,55.838,0.098,4.086,5.946,214.469,464.598,0.063,78.138,52.491,114.204,7.845,11.852,3.029,32.45,1.885,1.389,0.45,3.211,4.782,464.397,214.67,78.155,52.563,5.942,4.084,7.881,11.842
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,37,39.583,66.522,55.884,1.8,66.522,55.884,0.108,4.046,5.899,214.003,453.993,0.077,76.958,52.897,113.233,7.872,11.775,3.029,32.45,1.885,1.45,0.417,3.211,4.782,453.643,214.353,76.97,53.032,5.894,4.042,7.897,11.764
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,38,39.729,66.519,55.91,1.8,66.519,55.91,0.111,4.019,5.822,212.317,446.47,0.081,76.684,52.824,113.151,7.849,11.66,3.061,32.138,1.955,1.491,0.403,3.211,4.782,446.077,212.709,76.679,52.971,5.817,4.016,7.886,11.659
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,39,39.826,66.548,55.904,1.8,66.548,55.904,0.101,4.013,5.756,213.146,439.151,0.068,76.293,53.12,112.967,7.826,11.572,3.006,31.808,1.973,1.534,0.38,3.211,4.782,438.93,213.368,76.483,53.168,5.739,4.013,7.875,11.547
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,40,40.069,66.565,55.915,1.8,66.565,55.915,0.103,3.995,5.749,212.301,435.003,0.071,75.663,53.143,112.584,7.83,11.572,3.006,31.716,2.028,1.578,0.364,3.211,4.782,434.76,212.544,75.638,53.168,5.748,3.998,7.87,11.547
