Label,Bone Code,Slice,CSA (mm²),X cent. (mm),Y cent. (mm),Density,wX cent. (mm),wY cent. (mm),Theta (rad),R1 (mm),R2 (mm),Imin (mm^4),Imax (mm^4),Ipm (mm^4),Zmax (mm³),Zmin (mm³),Zpol (mm³),Feret Min (mm),Feret Max (mm),Feret Angle (rad),Perimeter (mm),Max Thick 2D (mm),Mean Thick 2D (mm),SD Thick 2D (mm),A (rad),M (rad),IAP(mm^4),IML(mm^4),ZAP(mm³),ZML(mm³),RAP(mm),RML(mm),DAP(mm),DML(mm)
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,28,22.154,69.674,155.206,1.8,69.674,155.206,-0.192,3.648,6.592,86.808,181.788,0.135,27.575,23.797,39.977,1.593,4.876,0.854,11.134,1.5,1.05,0.331,5.917,1.204,178.939,89.657,26.638,26.733,6.717,3.354,2.497,4.375
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,29,21.141,70.393,155.246,1.8,70.393,155.246,-0.691,3.9,6.772,87.324,122.87,1.43,18.144,22.392,29.094,0.794,2.799,0.936,6.455,1.5,1.003,0.363,5.917,1.204,119.261,90.933,16.516,24.528,7.221,3.707,1.61,2.426
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,30,24.784,70.275,155.259,1.8,70.275,155.259,-0.928,4.256,6.173,108.761,134.354,2.647,21.766,25.554,39.324,0.593,0.692,2.111,1.816,1.66,1.2,0.309,5.917,1.204,127.101,116.014,23.495,30.909,5.41,3.753,0.681,0.639
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,31,28.16,69.651,155.281,1.8,69.651,155.281,-0.554,3.7,5.998,135.266,189.385,1.299,31.575,36.557,51.431,6.845,10.757,0.597,58.051,1.853,1.152,0.463,5.917,1.204,187.498,137.153,33.93,39.095,5.526,3.508,7.061,10.472
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,32,35.531,69.035,155.616,1.8,69.035,155.616,-0.497,3.526,5.574,156.273,299.63,1.346,53.756,44.315,78.621,6.792,11.255,0.506,64.645,1.912,1.345,0.432,5.917,1.204,297.202,158.701,52.446,45.142,5.667,3.516,7.045,11.171
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,33,42.029,68.897,155.888,1.8,68.897,155.888,-0.518,3.597,6.013,166.06,386.465,1.719,64.267,46.172,91.177,6.739,11.842,0.513,35.869,2.027,1.425,0.493,5.917,1.204,381.424,171.101,65.123,46.308,5.857,3.695,7.078,11.767
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,34,42.887,69.081,155.858,1.8,69.081,155.858,-0.507,3.729,6.123,168.289,396.96,1.686,64.832,45.131,91.804,6.869,11.993,0.495,35.464,2.04,1.496,0.454,5.917,1.204,392.461,172.787,65.721,46.178,5.972,3.742,7.113,11.894
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,35,41.073,69.124,155.875,1.8,69.124,155.875,-0.514,3.723,6.053,166.494,374.859,1.655,61.931,44.716,88.959,6.895,11.858,0.535,37.627,2.348,1.627,0.504,5.917,1.204,370.348,171.005,62.828,44.328,5.895,3.858,7.257,11.715
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,36,43.225,69.247,155.881,1.8,69.247,155.881,-0.498,3.73,5.892,173.072,375.971,1.646,63.815,46.402,92.044,6.942,11.789,0.414,35.226,2.521,1.688,0.595,5.917,1.204,372.457,176.586,63.63,45.684,5.853,3.865,7.241,11.776
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,37,43.844,69.253,155.894,1.8,69.253,155.894,-0.506,3.833,5.909,177.66,350.16,1.719,59.256,46.349,89.148,7.13,11.189,0.369,33.607,2.652,1.789,0.643,5.917,1.204,346.799,181.021,58.751,46.257,5.903,3.913,7.317,11.189
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,38,46.122,69.455,155.898,1.8,69.455,155.898,-0.479,3.898,6.093,175.862,389.449,1.635,63.915,45.111,90.938,7.139,11.03,0.633,37.448,2.704,1.829,0.643,5.917,1.204,386.734,178.577,62.445,44.958,6.193,3.972,7.385,11.019
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,39,48.401,69.57,155.921,1.8,69.57,155.921,-0.486,3.959,6.16,180.959,406.752,1.758,66.028,45.711,94.396,7.203,10.935,0.639,57.328,2.972,1.966,0.743,5.917,1.204,403.556,184.155,64.867,45.163,6.221,4.078,7.427,10.712
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,40,48.359,69.678,155.938,1.8,69.678,155.938,-0.47,3.984,6.139,177.795,408.293,1.652,66.505,44.624,94.526,7.214,10.448,0.689,33.439,3.182,2.009,0.785,5.917,1.204,405.835,180.253,65.504,44.26,6.196,4.073,7.385,9.909
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,41,47.895,69.683,155.89,1.8,69.683,155.89,-0.504,3.924,6.191,168.068,413.933,1.86,66.86,42.831,92.489,7.215,10.008,0.71,44.348,3.304,2.282,0.816,5.917,1.204,409.327,172.674,65.137,42.854,6.284,4.029,7.453,9.45
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,42,48.218,69.722,155.888,1.8,69.722,155.888,-0.501,3.913,6.263,162.987,412.28,1.852,65.829,41.649,90.837,7.146,9.73,0.803,39.554,3.558,2.376,0.861,5.917,1.204,407.809,167.458,64.401,41.261,6.332,4.058,7.487,8.938
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,43,42.128,69.359,156.089,1.8,69.359,156.089,-0.51,3.903,6.772,153.287,331.714,1.674,48.985,39.273,70.764,7.184,9.249,0.858,37.673,3.421,2.459,0.911,5.917,1.204,328.056,156.945,47.868,38.28,6.853,4.1,7.47,8.18
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,44,33.941,68.885,156.218,1.8,68.885,156.218,-0.552,3.714,7.256,119.239,229.631,1.553,31.648,32.108,47.241,5.059,8.756,1.077,32.409,3.355,2.155,1.038,5.917,1.204,225.888,122.983,30.588,30.365,7.385,4.05,7.512,7.202
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,45,33.477,69.437,156.149,1.8,69.437,156.149,-0.447,3.912,6.832,94.008,269.026,1.041,39.375,24.032,53.028,4.481,7.495,1.65,25.52,3.396,1.969,1.009,5.917,1.204,267.9,95.133,39.137,24.282,6.845,3.918,7.29,5.823
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,46,38.611,70.485,156.031,1.8,70.485,156.031,-0.493,3.857,5.782,101.341,324.244,1.441,56.077,26.272,73.595,3.619,6.158,1.844,19.123,2.704,2.024,0.687,5.917,1.204,320.697,104.888,55.799,26.127,5.747,4.015,6.131,4.154
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,47,45.236,71.104,155.473,1.8,71.104,155.473,-0.621,4.453,5.985,158.397,241.3,2.551,40.317,35.572,66.019,7.587,8.677,0.378,32.785,4.374,2.975,1.258,5.917,1.204,236.049,163.648,39.197,38.49,6.022,4.252,7.75,8.677
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,48,51.228,70.929,155.452,1.8,70.929,155.452,-0.462,4.216,5.375,182.401,278.816,1.699,51.87,43.259,82.782,7.639,9.816,0.491,35.272,4.374,3.36,1.135,5.917,1.204,277.926,183.291,53.341,43.963,5.21,4.169,7.775,9.74
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,49,56.081,70.62,155.573,1.8,70.62,155.573,-0.436,4.179,5.413,193.993,354.613,1.666,65.509,46.416,101.159,7.639,10.467,0.347,32.699,4.678,3.636,1.15,5.917,1.204,353.838,194.769,65.247,46.875,5.423,4.155,7.758,10.465
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,50,57.544,70.523,155.676,1.8,70.523,155.676,-0.463,4.236,5.641,195.817,398.161,1.909,70.584,46.23,105.223,7.692,11.299,0.445,32.989,4.412,3.646,1.032,5.917,1.204,396.294,197.684,70.322,46.986,5.635,4.207,7.792,11.265
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,51,58.571,70.489,155.706,1.8,70.489,155.706,-0.474,4.253,5.631,196.188,412.863,2.031,73.32,46.127,107.979,7.692,11.416,0.51,32.85,4.532,3.875,0.973,5.917,1.204,410.378,198.674,72.819,47.041,5.636,4.223,7.818,11.35
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,52,58.5,70.52,155.715,1.8,70.52,155.715,-0.464,4.269,5.608,193.201,406.837,1.952,72.548,45.253,106.855,7.744,11.302,0.492,31.479,5.026,4.356,1.01,5.917,1.204,404.81,195.228,72.162,46.297,5.61,4.217,7.792,11.239
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,53,58.599,70.533,155.715,1.8,70.533,155.715,-0.465,4.275,5.597,195.986,407.745,1.96,72.854,45.843,107.648,7.745,11.358,0.501,32.387,5.004,3.814,1.085,5.917,1.204,405.709,198.023,72.471,47.2,5.598,4.195,7.809,11.282
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,54,58.725,70.534,155.732,1.8,70.534,155.732,-0.458,4.236,5.64,198.304,409.682,1.91,72.642,46.813,107.697,7.744,11.407,0.487,31.479,5.583,4.357,1.201,5.917,1.204,407.927,200.059,72.804,47.688,5.603,4.195,7.809,11.35
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,55,58.261,70.55,155.766,1.8,70.55,155.766,-0.447,4.266,5.608,195.411,406.874,1.814,72.557,45.808,107.371,7.776,11.352,0.478,32.08,5.304,4.371,0.955,5.917,1.204,405.501,196.784,72.401,46.78,5.601,4.207,7.783,11.307
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,56,58.782,70.542,155.791,1.8,70.542,155.791,-0.441,4.281,5.566,197.485,402.458,1.785,72.302,46.125,107.55,7.812,11.255,0.506,32.191,5.351,4.811,1.01,5.917,1.204,401.318,198.625,72.475,46.991,5.537,4.227,7.817,11.222
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,57,58.95,70.562,155.804,1.8,70.562,155.804,-0.439,4.3,5.578,198.889,403.99,1.773,72.419,46.249,107.865,7.86,11.312,0.515,31.884,6.001,5.259,1.072,5.917,1.204,402.917,199.962,72.465,47.092,5.56,4.246,7.868,11.265
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,58,58.768,70.564,155.832,1.8,70.564,155.832,-0.433,4.274,5.567,199.533,402.056,1.726,72.217,46.683,108.001,7.85,11.298,0.468,31.438,5.502,4.375,1.179,5.917,1.204,401.152,200.437,72.369,47.371,5.543,4.231,7.859,11.239
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,59,58.613,70.571,155.862,1.8,70.571,155.862,-0.429,4.303,5.563,198.245,398.391,1.692,71.62,46.077,106.866,7.888,11.302,0.492,31.786,5.537,4.783,1.175,5.917,1.204,397.598,199.037,71.788,46.702,5.538,4.262,7.911,11.222
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,60,57.558,70.603,155.891,1.8,70.603,155.891,-0.415,4.334,5.563,196.219,399.314,1.557,71.78,45.277,106.931,7.914,11.255,0.506,32.289,4.053,3.113,0.731,5.917,1.204,398.84,196.694,71.821,45.741,5.553,4.3,7.927,11.222
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,61,55.124,70.645,155.907,1.8,70.645,155.907,-0.409,4.329,5.563,195.376,396.954,1.456,71.359,45.13,106.049,7.904,11.302,0.492,32.919,4.328,3.218,0.879,5.917,1.204,396.579,195.751,71.459,45.382,5.55,4.313,7.936,11.239
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,62,54.632,70.651,155.941,1.8,70.651,155.941,-0.403,4.391,5.55,194.826,398.427,1.401,71.784,44.365,106.868,7.946,11.246,0.483,32.584,4.143,3.197,0.799,5.917,1.204,398.152,195.1,71.831,44.706,5.543,4.364,7.979,11.197
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,63,55.378,70.653,155.985,1.8,70.653,155.985,-0.397,4.365,5.535,192.878,401.246,1.383,72.497,44.185,106.874,7.914,11.246,0.483,31.184,4.203,3.333,0.902,5.917,1.204,401.044,193.08,72.532,44.515,5.529,4.337,7.944,11.197
MCZ6927_mesohippusbarbouri_mt_bonejtrimmed.tif,10,64,57.488,70.675,156.001,1.8,70.675,156.001,-0.398,4.344,5.549,192.439,402.764,1.44,72.586,44.303,107.259,7.911,11.192,0.449,31.242,4.75,4.029,1.023,5.917,1.204,402.551,192.652,72.61,44.613,5.544,4.318,7.927,11.154
