Label,Bone Code,Slice,CSA (mm²),X cent. (mm),Y cent. (mm),Density,wX cent. (mm),wY cent. (mm),Theta (rad),R1 (mm),R2 (mm),Imin (mm^4),Imax (mm^4),Ipm (mm^4),Zmax (mm³),Zmin (mm³),Zpol (mm³),Feret Min (mm),Feret Max (mm),Feret Angle (rad),Perimeter (mm),Max Thick 2D (mm),Mean Thick 2D (mm),SD Thick 2D (mm),A (rad),M (rad),IAP(mm^4),IML(mm^4),ZAP(mm³),ZML(mm³),RAP(mm),RML(mm),DAP(mm),DML(mm)
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,34,10.306,53.29,39.302,1.8,53.29,39.302,-0.439,2.962,7.819,18.931,133.533,0.311,17.078,6.391,19.453,1.463,2.206,1.429,7.285,0.999,0.517,0.3,5.445,0.733,116.287,36.177,15.682,9.892,7.415,3.657,1.786,1.989
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,35,5.561,50.278,40.105,1.8,50.278,40.105,-0.384,2.045,7.657,4.246,32.589,0.13,4.256,2.077,4.734,2.043,2.97,1.048,11.272,1.092,0.523,0.384,5.445,0.733,27.134,9.701,3.624,2.815,7.487,3.446,2.464,2.905
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,36,5.591,49.255,40.315,1.8,49.255,40.315,-0.961,4.626,6.024,2.97,6.589,0.626,1.094,0.642,1.264,2.231,3.573,0.94,12.687,1.103,0.712,0.344,5.445,0.733,6.534,3.024,1.005,0.784,6.502,3.857,2.365,3.554
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,37,6.82,49.745,40.231,1.8,49.745,40.231,-0.162,2.026,4.146,6.396,13.287,0.03,3.205,3.157,4.728,1.659,3.667,0.906,10.933,1.188,0.673,0.385,5.445,0.733,10.594,9.09,3.333,3.073,3.178,2.958,1.728,3.658
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,38,8.499,49.782,39.925,1.8,49.782,39.925,-0.634,2.831,7.668,5.704,16.544,0.497,2.157,2.015,2.855,2.914,4.775,0.901,18.1,1.188,0.688,0.345,5.445,0.733,16.099,6.149,2.227,1.884,7.228,3.263,2.916,4.766
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,39,11.523,50.299,39.75,1.8,50.299,39.75,-0.448,1.793,5.871,8.611,29.278,0.361,4.987,4.804,6.281,3.097,5.391,0.548,23.924,1.258,0.666,0.35,5.445,0.733,26.303,11.586,4.416,4.876,5.957,2.376,3.444,5.189
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,40,14.559,50.678,39.586,1.8,50.678,39.586,-0.422,2.052,5.152,10.946,47.438,0.406,9.209,5.334,11.302,3.707,7.572,0.436,33.967,1.324,0.795,0.376,5.445,0.733,41.48,16.904,9.105,6.656,4.556,2.54,4.48,7.126
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,41,17.4,51.05,39.402,1.8,51.05,39.402,-0.398,2.118,5.099,13.083,75.245,0.435,14.758,6.177,16.373,3.712,8.532,0.394,30.999,1.286,0.809,0.345,5.445,0.733,63.966,24.362,11.925,8.495,5.364,2.868,5.275,7.752
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,42,20.637,51.442,39.094,1.8,51.442,39.094,-0.419,2.224,5.062,18.392,107.9,0.57,21.316,8.271,24.767,3.846,9.184,0.365,34.933,1.568,0.882,0.385,5.445,0.733,93.114,33.178,21.283,11.202,4.375,2.962,5.512,8.384
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,43,26.386,51.848,38.628,1.8,51.848,38.628,-0.561,2.575,4.643,30.797,169.812,1.244,36.57,11.961,42.981,4.689,9.351,0.486,48.658,1.658,0.949,0.481,5.445,0.733,159.428,41.181,35.248,14.304,4.523,2.879,5.42,9.096
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,44,31.022,52.169,38.327,1.8,52.169,38.327,-0.611,2.757,5.098,41.033,219.866,1.701,43.128,14.883,51.146,5.041,10.006,0.54,34.739,1.68,0.958,0.377,5.445,0.733,210.825,50.073,42.142,16.993,5.003,2.947,5.53,9.7
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,45,32.896,52.283,38.242,1.8,52.283,38.242,-0.622,2.861,5.265,49.254,244.181,1.86,46.375,17.215,55.715,5.121,10.392,0.663,31.072,1.885,1.081,0.464,5.445,0.733,235.235,58.2,45.745,20.632,5.142,2.821,5.484,10.256
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,46,35.908,52.32,38.248,1.8,52.32,38.248,-0.654,2.849,5.271,59.938,264.195,2.215,50.12,21.04,61.224,5.162,10.542,0.553,33.902,1.93,1.228,0.436,5.445,0.733,257.381,66.752,49.863,24.49,5.162,2.726,5.478,10.256
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,47,37.818,52.233,38.36,1.8,52.233,38.36,-0.712,2.727,5.211,69.017,290.199,2.691,55.693,25.311,68.12,5.208,10.568,0.543,45.862,2.122,1.346,0.457,5.445,0.733,286.728,72.489,55.561,26.802,5.161,2.705,5.501,10.291
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,48,38.919,52.236,38.277,1.8,52.236,38.277,-0.726,2.772,5.178,71.486,295.91,2.862,57.147,25.785,70.197,5.295,10.568,0.543,33.681,1.904,1.349,0.466,5.445,0.733,293.14,74.256,56.869,27.689,5.155,2.682,5.449,10.337
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,49,39.935,52.211,38.177,1.8,52.211,38.177,-0.746,2.757,5.217,72.704,310.669,3.068,59.55,26.366,71.571,5.271,10.542,0.749,33.845,2.515,1.604,0.581,5.445,0.733,308.687,74.686,58.311,27.809,5.294,2.686,5.42,10.54
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,50,40.738,52.274,38.068,1.8,52.274,38.068,-0.761,2.726,5.761,72.628,327.032,3.228,56.763,26.646,68.383,5.17,11.075,0.696,34.739,2.684,1.72,0.69,5.445,0.733,325.53,74.129,55.935,27.751,5.82,2.671,5.432,10.981
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,51,42.199,52.335,37.901,1.8,52.335,37.901,-0.782,2.715,5.952,73.721,360.855,3.496,60.63,27.151,72.004,5.149,11.528,0.771,37.641,2.98,1.826,0.803,5.445,0.733,359.976,74.599,60.018,27.657,5.998,2.697,5.397,11.52
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,52,44.657,52.384,37.76,1.8,52.384,37.76,-0.781,2.78,6.149,76.345,394.475,3.686,64.152,27.462,76.414,5.256,11.88,0.725,35.462,2.864,1.854,0.769,5.445,0.733,393.439,77.381,63.857,28.208,6.161,2.743,5.438,11.822
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,53,45.989,52.401,37.638,1.8,52.401,37.638,-0.769,2.711,6.22,76.975,419.482,3.705,67.445,28.392,79.811,5.202,12.096,0.676,34.009,3.306,2.172,0.886,5.445,0.733,417.854,78.603,67.292,28.843,6.21,2.725,5.449,11.967
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,54,46.652,52.379,37.537,1.8,52.379,37.537,-0.757,2.816,6.164,78.215,428.863,3.664,69.574,27.776,82.263,5.314,12.085,0.685,36.398,3.757,2.426,1.02,5.445,0.733,426.561,80.517,69.3,28.663,6.155,2.809,5.542,11.973
