Label,Bone Code,Slice,CSA (mm²),X cent. (mm),Y cent. (mm),Density,wX cent. (mm),wY cent. (mm),Theta (rad),R1 (mm),R2 (mm),Imin (mm^4),Imax (mm^4),Ipm (mm^4),Zmax (mm³),Zmin (mm³),Zpol (mm³),Feret Min (mm),Feret Max (mm),Feret Angle (rad),Perimeter (mm),Max Thick 2D (mm),Mean Thick 2D (mm),SD Thick 2D (mm),A (rad),M (rad),IAP(mm^4),IML(mm^4),ZAP(mm³),ZML(mm³),RAP(mm),RML(mm),DAP(mm),DML(mm)
AMNH1_bonejtrimmed.tif,10,17,187.002,53.694,54.427,1.8,53.694,54.427,0.958,6.823,9.782,1840.879,4451.002,20.854,455.014,269.822,618.94,13.024,19.524,2.197,62.091,10.885,9.664,2.366,4.171,5.742,4437.559,1854.321,457.992,269.524,9.689,6.88,13.337,19.453
AMNH1_bonejtrimmed.tif,10,18,184.351,53.52,54.576,1.8,53.52,54.576,0.946,6.841,9.582,1782.687,4302.886,20.219,449.04,260.583,612.807,12.788,19.283,2.19,61.73,11.039,10.162,1.911,4.171,5.742,4285.355,1800.218,440.228,260.989,9.734,6.898,13.23,19.224
AMNH1_bonejtrimmed.tif,10,19,180.1,53.411,54.714,1.8,53.411,54.714,0.954,6.45,9.563,1679.304,4128.243,19.98,431.687,260.348,590.159,12.318,19.216,2.249,59.183,10.687,9.883,1.791,4.171,5.742,4114.308,1693.238,425.362,258.186,9.672,6.558,12.559,19.098
AMNH1_bonejtrimmed.tif,10,20,175.909,53.34,54.861,1.8,53.34,54.861,0.952,6.352,9.525,1578.362,3975.206,19.461,417.341,248.499,567.757,12.115,19.143,2.18,58.767,10.809,9.948,2.005,4.171,5.742,3960.861,1592.707,409.765,249.475,9.666,6.384,12.228,19.098
AMNH1_bonejtrimmed.tif,10,21,173.11,53.277,54.978,1.8,53.277,54.978,0.948,6.172,9.572,1524.996,3849.952,19.038,402.229,247.082,552.456,11.997,19.157,2.203,59.551,10.668,9.772,1.993,4.171,5.742,3834.507,1540.441,396.049,236.362,9.682,6.517,12.289,19.078
AMNH1_bonejtrimmed.tif,10,22,170.473,53.184,55.064,1.8,53.184,55.064,0.931,6.019,9.502,1450.299,3791.585,18.28,399.045,240.936,537.708,11.615,19.132,2.302,55.883,10.511,9.481,2.021,4.171,5.742,3768.769,1473.115,391.987,235.118,9.615,6.265,11.954,18.911
AMNH1_bonejtrimmed.tif,10,23,166.741,53.115,55.217,1.8,53.115,55.217,0.92,5.916,9.561,1367.683,3678.249,17.586,384.723,231.186,514.416,11.401,19.167,2.275,56.34,10.272,9.566,1.688,4.171,5.742,3650.463,1395.469,383.493,219.328,9.519,6.362,11.976,18.974
AMNH1_bonejtrimmed.tif,10,24,162.52,53.031,55.36,1.8,53.031,55.36,0.907,5.874,9.625,1276.215,3550.94,16.799,368.922,217.26,492.443,11.215,19.198,2.257,54.174,10.604,9.962,1.552,4.171,5.742,3516.729,1310.426,370.071,207.347,9.503,6.32,11.831,19.015
AMNH1_bonejtrimmed.tif,10,25,158.062,52.971,55.512,1.8,52.971,55.512,0.905,5.817,9.615,1190.041,3404.493,16.296,354.068,204.567,469.312,11.075,19.154,2.284,53.112,10.35,9.822,1.348,4.171,5.742,3370.296,1224.238,358.424,196.155,9.403,6.241,11.642,18.89
AMNH1_bonejtrimmed.tif,10,26,156.092,52.878,55.59,1.8,52.878,55.59,0.897,5.718,9.556,1153.328,3342.479,15.89,349.776,201.708,464.497,11.009,19.104,2.261,54.275,10.226,9.535,1.605,4.171,5.742,3304.217,1191.59,349.001,193.687,9.468,6.152,11.56,18.911
AMNH1_bonejtrimmed.tif,10,27,154.344,52.8,55.683,1.8,52.8,55.683,0.892,5.513,9.511,1122.116,3285.751,15.585,345.472,203.548,459.06,10.792,19.121,2.252,52.025,10.194,9.652,1.462,4.171,5.742,3245.011,1162.856,341.172,193.287,9.511,6.016,11.35,18.932
AMNH1_bonejtrimmed.tif,10,28,152.123,52.785,55.773,1.8,52.785,55.773,0.892,5.562,9.458,1096.238,3169.628,15.358,335.116,197.098,445.782,10.883,18.873,2.247,56.252,10.124,9.565,1.638,4.171,5.742,3130.531,1135.335,334.509,188.172,9.359,6.033,11.413,18.702
AMNH1_bonejtrimmed.tif,10,29,152.123,52.716,55.83,1.8,52.716,55.83,0.882,5.521,9.394,1103.982,3149.091,15.118,335.213,199.968,448.334,10.79,18.873,2.247,54.892,10.144,9.443,1.824,4.171,5.742,3104.963,1148.11,330.041,190.772,9.408,6.018,11.432,18.702
AMNH1_bonejtrimmed.tif,10,30,150.271,52.735,55.899,1.8,52.735,55.899,0.893,5.496,9.391,1090.392,3037.545,15.208,323.457,198.381,431.814,10.711,18.731,2.278,55.794,9.982,8.736,2.246,4.171,5.742,3001.624,1126.313,322.857,189.832,9.297,5.933,11.371,18.577
