Label,Bone Code,Slice,CSA (mm²),X cent. (mm),Y cent. (mm),Density,wX cent. (mm),wY cent. (mm),Theta (rad),R1 (mm),R2 (mm),Imin (mm^4),Imax (mm^4),Ipm (mm^4),Zmax (mm³),Zmin (mm³),Zpol (mm³),Feret Min (mm),Feret Max (mm),Feret Angle (rad),Perimeter (mm),Max Thick 2D (mm),Mean Thick 2D (mm),SD Thick 2D (mm),A (rad),M (rad),IAP(mm^4),IML(mm^4),ZAP(mm³),ZML(mm³),RAP(mm),RML(mm),DAP(mm),DML(mm)
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,222,242.658,15.491,12.033,1.8,15.491,12.033,0.564,9.652,10.71,4335.144,6369.78,11.542,594.729,449.123,964.765,16.393,21.574,2.8,64.604,5.583,3.068,1.997,0.035,1.606,5852.153,4852.771,532.829,470.917,10.983,10.305,19.663,20.717
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,223,206.457,14.812,11.791,1.8,14.812,11.791,0.924,7.53,9.714,3077.543,4540.95,21.914,467.465,408.714,758.121,14.691,18.941,1.586,58.432,4.152,2.479,1.318,0.035,1.606,3658.536,3959.957,399.012,394.976,9.169,10.026,18.935,17.706
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,224,173.512,14.272,11.599,1.8,14.272,11.599,1.145,6.765,8.732,2006.366,3428.837,23.989,392.679,296.599,561.87,12.962,18.162,1.596,53.248,4.859,2.632,1.514,0.035,1.606,2287.276,3147.927,291.658,325.543,7.842,9.67,18.144,15.325
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,225,144.745,13.781,11.405,1.8,13.781,11.405,1.274,5.919,8.904,1251.456,2624.231,22.063,294.734,211.427,415.942,11.344,17.467,1.622,49.024,4.229,2.229,1.154,0.035,1.606,1396.864,2478.823,214.022,266.037,6.527,9.318,17.418,12.993
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,226,119.915,13.406,11.181,1.8,13.406,11.181,1.322,5.158,8.671,777.143,1981.402,18.772,228.52,150.658,309.967,9.917,16.702,1.641,45.343,4.483,2.386,1.327,0.035,1.606,871.655,1886.89,156.271,212.215,5.578,8.891,16.628,11.103
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,227,97.863,13.087,10.974,1.8,13.087,10.974,1.354,4.498,8.26,478.073,1459.994,15.553,176.761,106.276,229.925,8.671,15.828,1.623,41.949,4.268,2.339,1.278,0.035,1.606,539.192,1398.875,111.685,166.061,4.828,8.424,15.776,9.597
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,228,79.45,12.763,10.811,1.8,12.763,10.811,1.378,3.906,7.939,280.071,1038.637,12.757,130.83,71.706,163.638,7.423,15.066,1.673,38.373,4.258,2.35,1.254,0.035,1.606,318.616,1000.092,77.903,124.287,4.09,8.047,14.947,8.217
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,229,60.963,12.442,10.668,1.8,12.442,10.668,1.414,3.223,7.342,143.775,691.774,9.912,94.225,44.607,113.425,6.18,13.953,1.694,34.678,3.377,2.054,0.899,0.035,1.606,163.735,671.814,48.373,91.705,3.385,7.326,13.792,6.716
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,230,44.368,12.108,10.449,1.8,12.108,10.449,1.455,2.571,6.66,66.919,402.1,7.296,60.372,26.024,70.387,5.025,12.647,1.684,30.346,2.982,2.04,0.731,0.035,1.606,74.445,394.574,27.637,59.587,2.694,6.622,12.529,5.379
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,231,30.149,11.811,10.26,1.8,11.811,10.26,1.492,2.007,5.681,27.362,202.936,4.994,35.72,13.636,40.526,3.97,11.031,1.681,25.986,3.162,2.234,0.658,0.035,1.606,29.619,200.678,14.184,35.631,2.088,5.632,10.928,4.187
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,232,18.142,11.587,10.071,1.8,11.587,10.071,1.531,1.549,4.499,9.441,76.769,3.019,17.064,6.094,19.15,3.045,8.388,1.643,19.836,2.849,2.207,0.584,0.035,1.606,9.812,76.398,6.332,17.051,1.55,4.481,8.362,3.121
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,233,9.174,11.419,9.963,1.8,11.419,9.963,1.537,1.022,3.179,2.228,20.43,1.527,6.427,2.181,7.124,2.065,6.062,1.63,14.186,2.065,1.844,0.297,0.035,1.606,2.314,20.344,2.204,6.419,1.05,3.169,6.052,2.076
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,234,2.596,11.327,9.786,1.8,11.327,9.786,1.561,0.542,1.536,0.188,1.533,0.433,0.998,0.347,1.119,1.104,3.1,1.617,7.255,1.139,1.022,0.145,0.035,1.606,0.191,1.53,0.349,0.997,0.547,1.536,3.099,1.117
