Label,Bone Code,Slice,CSA (mm²),X cent. (mm),Y cent. (mm),Density,wX cent. (mm),wY cent. (mm),Theta (rad),R1 (mm),R2 (mm),Imin (mm^4),Imax (mm^4),Ipm (mm^4),Zmax (mm³),Zmin (mm³),Zpol (mm³),Feret Min (mm),Feret Max (mm),Feret Angle (rad),Perimeter (mm),Max Thick 2D (mm),Mean Thick 2D (mm),SD Thick 2D (mm),A (rad),M (rad),IAP(mm^4),IML(mm^4),ZAP(mm³),ZML(mm³),RAP(mm),RML(mm),DAP(mm),DML(mm)
MCZ19205hyracotherium_bonejtrimmed.tif,5,50,20.691,86.924,139.682,1.8,86.924,139.682,-0.46,2.047,3.241,20.316,59.267,0.679,18.284,9.926,24.282,4.033,6.635,0.504,18.672,3.628,3.486,0.27,2.705,4.276,59.245,20.338,18.233,9.916,3.249,2.051,4.07,6.627
MCZ19205hyracotherium_bonejtrimmed.tif,5,51,18.961,86.94,139.78,1.8,86.94,139.78,-0.503,1.961,3.38,17.264,50.899,0.735,15.059,8.805,20.112,3.97,6.696,0.4,22.252,3.502,2.931,0.908,2.705,4.276,50.747,17.416,15.09,9.039,3.363,1.927,3.976,6.692
MCZ19205hyracotherium_bonejtrimmed.tif,5,52,18.215,86.981,139.741,1.8,86.981,139.741,-0.396,2.015,3.289,18.277,58.26,0.451,17.714,9.072,23.205,4.137,6.651,0.384,28.314,1.956,1.532,0.414,2.705,4.276,58.195,18.342,17.764,9.187,3.276,1.996,4.141,6.642
MCZ19205hyracotherium_bonejtrimmed.tif,5,53,20.775,86.904,139.769,1.8,86.904,139.769,-0.45,2.196,3.227,21.833,56.427,0.655,17.486,9.944,23.825,4.278,6.591,0.528,18.672,3.795,3.575,0.452,2.705,4.276,56.421,21.84,17.531,9.917,3.218,2.202,4.278,6.57
MCZ19205hyracotherium_bonejtrimmed.tif,5,54,21.043,86.941,139.824,1.8,86.941,139.824,-0.457,2.076,3.328,22.104,57.872,0.682,17.387,10.646,23.64,4.13,6.713,0.559,18.476,3.832,3.673,0.341,2.705,4.276,57.856,22.12,17.45,10.563,3.315,2.094,4.142,6.67
MCZ19205hyracotherium_bonejtrimmed.tif,5,55,21.183,86.968,139.91,1.8,86.968,139.91,-0.464,2.193,3.23,23.223,56.514,0.707,17.499,10.588,24.618,4.268,6.579,0.488,18.504,4.032,3.82,0.378,2.705,4.276,56.489,23.249,17.461,10.507,3.235,2.213,4.342,6.57
MCZ19205hyracotherium_bonejtrimmed.tif,5,56,21.015,86.948,140.003,1.8,86.948,140.003,-0.514,2.36,3.233,23.94,53.521,0.848,16.553,10.144,23.432,4.457,6.55,0.553,18.21,4.032,3.831,0.33,2.705,4.276,53.34,24.122,16.784,10.074,3.178,2.394,4.5,6.513
MCZ19205hyracotherium_bonejtrimmed.tif,5,57,20.607,86.912,140.056,1.8,86.912,140.056,-0.522,2.269,3.147,23.566,49.982,0.853,15.88,10.386,22.977,4.393,6.449,0.562,17.834,4.143,3.955,0.383,2.705,4.276,49.788,23.76,15.693,10.279,3.173,2.312,4.393,6.405
MCZ19205hyracotherium_bonejtrimmed.tif,5,58,20.789,86.936,140.149,1.8,86.936,140.149,-0.546,2.427,3.176,25.174,48.832,0.933,15.374,10.374,22.805,4.612,6.449,0.562,17.695,4.196,4.03,0.338,2.705,4.276,48.548,25.458,15.384,10.226,3.156,2.49,4.65,6.405
MCZ19205hyracotherium_bonejtrimmed.tif,5,59,21.254,86.958,140.232,1.8,86.958,140.232,-0.568,2.365,3.153,26.113,51.001,1.026,16.176,11.04,24.062,4.58,6.387,0.547,17.723,4.243,4.108,0.3,2.705,4.276,50.567,26.547,16.101,10.782,3.141,2.462,4.665,6.362
MCZ19205hyracotherium_bonejtrimmed.tif,5,60,21.226,86.96,140.287,1.8,86.96,140.287,-0.571,2.473,3.183,26.376,50.495,1.034,15.864,10.666,23.712,4.669,6.449,0.562,18.128,4.243,4.073,0.398,2.705,4.276,50.056,26.816,15.797,10.736,3.169,2.498,4.701,6.405
MCZ19205hyracotherium_bonejtrimmed.tif,5,61,21.085,86.974,140.324,1.8,86.974,140.324,-0.567,2.463,3.224,26.119,49.824,1.015,15.454,10.604,23.276,4.616,6.488,0.537,17.932,4.354,4.159,0.426,2.705,4.276,49.417,26.525,15.57,10.79,3.174,2.458,4.643,6.47
MCZ19205hyracotherium_bonejtrimmed.tif,5,62,21.366,86.971,140.456,1.8,86.971,140.456,-0.597,2.548,3.248,28.283,49.014,1.125,15.092,11.098,23.608,4.769,6.474,0.496,18.1,4.457,4.243,0.49,2.705,4.276,48.481,28.815,15.317,11.215,3.165,2.569,4.815,6.463
MCZ19205hyracotherium_bonejtrimmed.tif,5,63,21.591,86.978,140.517,1.8,86.978,140.517,-0.645,2.483,3.413,27.742,51.905,1.301,15.206,11.172,23.329,4.722,6.635,0.504,18.73,4.412,4.181,0.522,2.705,4.276,50.865,28.781,15.302,11.46,3.324,2.511,4.758,6.627
MCZ19205hyracotherium_bonejtrimmed.tif,5,64,21.071,86.967,140.56,1.8,86.967,140.56,-0.632,2.458,3.255,26.514,49.209,1.226,15.12,10.785,23.178,4.652,6.474,0.496,18.157,4.412,4.202,0.509,2.705,4.276,48.348,27.375,15.26,11.053,3.168,2.477,4.715,6.463
MCZ19205hyracotherium_bonejtrimmed.tif,5,65,22.491,87.133,140.687,1.8,87.133,140.687,-0.618,2.717,3.314,32.558,53.117,1.259,16.03,11.983,25.549,5.032,6.63,0.464,19.106,4.276,3.841,0.761,2.705,4.276,52.443,33.232,16.065,12.021,3.264,2.764,5.116,6.627
MCZ19205hyracotherium_bonejtrimmed.tif,5,66,22.182,87.096,140.792,1.8,87.096,140.792,-0.683,2.66,3.312,32.124,52.857,1.473,15.961,12.078,25.39,4.981,6.591,0.528,19.065,3.396,2.581,0.905,2.705,4.276,51.617,33.363,15.704,11.916,3.287,2.8,5.188,6.563
MCZ19205hyracotherium_bonejtrimmed.tif,5,67,22.379,87.03,140.91,1.8,87.03,140.91,-0.637,2.686,3.087,32.974,51.262,1.32,16.608,12.278,25.662,5.013,6.42,0.439,18.394,3.304,2.868,0.542,2.705,4.276,50.532,33.705,15.661,12.39,3.227,2.72,5.13,6.42
MCZ19205hyracotherium_bonejtrimmed.tif,5,68,21.943,87.101,140.906,1.8,87.101,140.906,-0.622,2.653,3.372,30.869,51.11,1.241,15.156,11.637,24.02,4.928,6.635,0.504,18.533,4.457,4.187,0.604,2.705,4.276,50.419,31.56,15.548,11.714,3.243,2.694,5.03,6.62
MCZ19205hyracotherium_bonejtrimmed.tif,5,69,21.774,87.099,140.922,1.8,87.099,140.922,-0.603,2.646,3.373,30.039,51.309,1.168,15.212,11.352,23.76,4.864,6.693,0.519,18.435,4.457,4.184,0.577,2.705,4.276,50.718,30.63,15.443,11.428,3.284,2.68,4.98,6.67
MCZ19205hyracotherium_bonejtrimmed.tif,5,70,21.366,87.086,141.044,1.8,87.086,141.044,-0.74,2.843,3.425,31.61,47.608,1.619,13.9,11.12,23.051,5.116,6.55,0.553,18.77,4.354,3.988,0.672,2.705,4.276,46.177,33.041,14.505,10.84,3.183,3.048,5.331,6.513
MCZ19205hyracotherium_bonejtrimmed.tif,5,71,20.789,87.088,141.086,1.8,87.088,141.086,-0.701,2.835,3.299,30.207,44.752,1.441,13.567,10.657,22.714,5.078,6.474,0.496,18.435,4.203,3.852,0.629,2.705,4.276,43.756,31.203,13.861,10.371,3.157,3.009,5.331,6.463
MCZ19205hyracotherium_bonejtrimmed.tif,5,72,21.605,87.147,141.15,1.8,87.147,141.15,-0.666,2.933,3.213,33.397,46.759,1.373,14.555,11.386,24.636,5.237,6.42,0.439,18.701,4.361,4.022,0.639,2.705,4.276,46.067,34.089,14.511,11.055,3.175,3.084,5.438,6.42
MCZ19205hyracotherium_bonejtrimmed.tif,5,73,21.169,87.171,141.142,1.8,87.171,141.142,-0.642,2.936,3.278,31.608,45.964,1.266,14.022,10.767,23.609,5.168,6.524,0.472,18.701,4.243,3.908,0.64,2.705,4.276,45.361,32.21,14.177,10.456,3.2,3.08,5.403,6.52
MCZ19205hyracotherium_bonejtrimmed.tif,5,74,20.846,87.192,141.167,1.8,87.192,141.167,-0.638,2.908,3.275,30.883,45.028,1.232,13.75,10.619,23.046,5.115,6.524,0.472,18.701,4.149,3.781,0.646,2.705,4.276,44.458,31.452,13.858,10.313,3.208,3.05,5.345,6.52
MCZ19205hyracotherium_bonejtrimmed.tif,5,75,21.633,87.258,141.253,1.8,87.258,141.253,-0.633,2.893,3.246,33.354,46.707,1.263,14.389,11.529,24.305,5.15,6.429,0.521,18.406,4.296,3.996,0.517,2.705,4.276,46.192,33.868,14.552,11.536,3.174,2.936,5.331,6.405
MCZ19205hyracotherium_bonejtrimmed.tif,5,76,21.226,87.276,141.279,1.8,87.276,141.279,-0.71,2.92,3.282,32.921,45.22,1.504,13.778,11.273,23.68,5.227,6.429,0.521,18.574,4.203,3.86,0.583,2.705,4.276,44.319,33.822,13.937,11.043,3.18,3.063,5.438,6.412
MCZ19205hyracotherium_bonejtrimmed.tif,5,77,21.366,87.344,141.332,1.8,87.344,141.332,-0.743,2.957,3.205,35.121,44.009,1.629,13.73,11.878,23.857,5.318,6.419,0.48,18.77,4.223,3.851,0.636,2.705,4.276,43.199,35.931,13.424,11.404,3.218,3.151,5.596,6.412
MCZ19205hyracotherium_bonejtrimmed.tif,5,78,21.127,87.334,141.367,1.8,87.334,141.367,-0.649,2.987,3.142,34.285,42.904,1.285,13.655,11.48,23.381,5.292,6.365,0.464,18.701,4.276,3.898,0.666,2.705,4.276,42.518,34.67,13.308,11.103,3.195,3.123,5.553,6.362
MCZ19205hyracotherium_bonejtrimmed.tif,5,79,21.69,87.412,141.428,1.8,87.412,141.428,-0.702,3.047,3.147,36.895,44.748,1.507,14.219,12.109,24.097,5.406,6.471,0.455,19.036,4.243,3.875,0.676,2.705,4.276,44.205,37.438,13.438,11.518,3.29,3.25,5.718,6.47
MCZ19205hyracotherium_bonejtrimmed.tif,5,80,21.83,87.424,141.513,1.8,87.424,141.513,-0.718,3.119,3.194,39.378,43.356,1.576,13.573,12.625,25.248,5.518,6.365,0.464,19.008,4.223,3.851,0.634,2.705,4.276,43.046,39.688,13.635,12.142,3.157,3.269,5.811,6.362
MCZ19205hyracotherium_bonejtrimmed.tif,5,81,22.435,87.476,141.553,1.8,87.476,141.553,-0.57,3.146,3.038,39.204,46.475,1.089,15.295,12.46,25.868,5.468,6.277,0.388,18.869,4.457,4.128,0.62,2.705,4.276,46.343,39.336,14.54,12.254,3.187,3.21,5.761,6.269
