Label,Bone Code,Slice,CSA (mm²),X cent. (mm),Y cent. (mm),Density,wX cent. (mm),wY cent. (mm),Theta (rad),R1 (mm),R2 (mm),Imin (mm^4),Imax (mm^4),Ipm (mm^4),Zmax (mm³),Zmin (mm³),Zpol (mm³),Feret Min (mm),Feret Max (mm),Feret Angle (rad),Perimeter (mm),Max Thick 2D (mm),Mean Thick 2D (mm),SD Thick 2D (mm),A (rad),M (rad),IAP(mm^4),IML(mm^4),ZAP(mm³),ZML(mm³),RAP(mm),RML(mm),DAP(mm),DML(mm)
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,85,54.026,65,81.743,1.8,65,81.743,1.297,4.525,5.787,330.903,608.124,8.346,105.088,73.122,160.455,8.766,11.631,1.941,56.688,2.931,2.372,0.385,4.398,5.969,607.673,331.353,104.587,74.391,5.81,4.454,8.794,11.62
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,86,53.643,64.945,81.756,1.8,64.945,81.756,1.291,4.571,5.794,324.176,611.2,8.258,105.497,70.914,159.427,8.715,11.625,1.856,34.772,2.943,2.385,0.391,4.398,5.969,610.861,324.516,105.053,71.952,5.815,4.51,8.798,11.62
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,87,54.257,64.963,81.739,1.8,64.963,81.739,1.301,4.504,5.797,333.153,612.155,8.402,105.596,73.962,160.956,8.657,11.622,1.92,34.634,3.013,2.4,0.405,4.398,5.969,611.594,333.714,104.992,75.585,5.825,4.415,8.75,11.619
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,88,54.257,64.929,81.744,1.8,64.929,81.744,1.302,4.499,5.801,331.645,614.334,8.406,105.9,73.713,160.729,8.651,11.619,1.878,34.634,3.013,2.407,0.414,4.398,5.969,613.746,332.234,105.25,75.487,5.831,4.401,8.726,11.619
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,89,54.543,64.929,81.756,1.8,64.929,81.756,1.299,4.497,5.784,336.906,616.256,8.437,106.55,74.925,163.039,8.659,11.582,1.844,34.57,3.013,2.41,0.408,4.398,5.969,615.743,337.419,106.196,76.601,5.798,4.405,8.748,11.572
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,90,55.018,64.937,81.752,1.8,64.937,81.752,1.299,4.546,5.773,344.942,618.417,8.508,107.126,75.872,164.812,8.798,11.576,1.929,34.726,3.013,2.419,0.403,4.398,5.969,617.927,345.432,106.593,76.949,5.797,4.489,8.865,11.57
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,91,55.565,64.955,81.747,1.8,64.955,81.747,1.297,4.66,5.774,355.155,619.73,8.585,107.327,76.206,166.912,8.966,11.576,1.929,34.798,3.065,2.426,0.403,4.398,5.969,619.291,355.594,106.837,76.694,5.797,4.637,9.058,11.568
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,92,55.705,64.956,81.752,1.8,64.956,81.752,1.298,4.791,5.759,360.552,620.05,8.611,107.662,75.262,168.042,9.095,11.55,1.858,34.779,3.013,2.427,0.399,4.398,5.969,619.602,361,107.405,75.815,5.769,4.762,9.186,11.546
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,93,55.9,64.948,81.758,1.8,64.948,81.758,1.297,4.874,5.745,364.598,621.541,8.635,108.188,74.803,169.228,9.164,11.544,1.959,34.909,3.029,2.433,0.397,4.398,5.969,621.124,365.014,107.751,75.338,5.764,4.845,9.282,11.522
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,94,56.076,64.944,81.766,1.8,64.944,81.766,1.294,4.911,5.74,367.927,622.888,8.648,108.526,74.926,170.095,9.159,11.532,1.974,35.038,3.029,2.436,0.402,4.398,5.969,622.531,368.284,108.125,75.513,5.758,4.877,9.334,11.52
