Genus,PercentOfBone,A,normA,IAP,IML,normIAP,normIML
Mesohippus,0.00404858299595142,0.10136,0.318370852937262,0.0018183,0.000706,0.206498254358868,0.163005093512972
Mesohippus,0.00809716599190283,0.22231,0.471497613991842,0.0071251,0.0042492,0.290534520199356,0.255315271856873
Mesohippus,0.0121457489878543,0.33638,0.579982758364419,0.0193762,0.0091382,0.373093044067103,0.309182685255613
Mesohippus,0.0161943319838057,0.45825,0.676941651843052,0.0363924,0.0150724,0.43676987285267,0.350385078310999
Mesohippus,0.0202429149797571,0.57056,0.755354221541126,0.0509032,0.0221685,0.474991973845269,0.385863835639915
Mesohippus,0.0242914979757085,0.64399,0.80248987532554,0.059818,0.0289624,0.494547455943875,0.412532944685383
Mesohippus,0.0283400809716599,0.70288,0.838379389059631,0.06902,0.0353519,0.512558852545156,0.433613894454926
Mesohippus,0.0323886639676113,0.75429,0.868498704662246,0.0749386,0.0408716,0.523210431136305,0.449630134096301
Mesohippus,0.0364372469635627,0.79195,0.889915726347164,0.0790687,0.0449868,0.530274996307278,0.460544155728481
Mesohippus,0.0404858299595142,0.80692,0.898287259177152,0.0834903,0.0470995,0.537537794886487,0.465858553854983
Mesohippus,0.0445344129554656,0.804,0.896660470858396,0.0860705,0.0459896,0.541643557009966,0.463089472348191
Mesohippus,0.048582995951417,0.78046,0.883436471966151,0.0876086,0.0435613,0.544047332257087,0.456851660730526
Mesohippus,0.0526315789473684,0.7588,0.871091269615303,0.0915387,0.0406015,0.550048753847638,0.448885440785533
Mesohippus,0.0566801619433198,0.72752,0.852947829588657,0.0925216,0.0367962,0.551519387350421,0.437976433432374
Mesohippus,0.0607287449392713,0.68786,0.829373257345569,0.0921234,0.0338552,0.550925011659624,0.428949677787633
Mesohippus,0.0647773279352227,0.63785,0.798655119560377,0.0882936,0.0311611,0.545107686709262,0.420148865333704
Mesohippus,0.0688259109311741,0.57932,0.761130737784252,0.0827328,0.027109,0.536314366416936,0.405768541924615
Mesohippus,0.0728744939271255,0.51945,0.7207287978151,0.0775041,0.0243012,0.527632051586609,0.394827078143681
Mesohippus,0.0769230769230769,0.45332,0.673290427675903,0.0651447,0.0205024,0.505207480119032,0.378400041690041
Mesohippus,0.0809716599190283,0.42144,0.649184103317387,0.0567045,0.0185648,0.487982650224538,0.369124242491792
